"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Can we get the United States’ largest anti-vax group’s &amp; loudest ppl to understand #China’s (and our largest advers… https://t.co/27r1kVGeAc",FALSE,0,NA,2021-12-06 15:51:41,TRUE,NA,"1467884459311738890",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PaulWRoveda",0,FALSE,FALSE,NA,NA
"RT @yangaza209: In the absence of an effective #vaccine that protects humans from dengue,limiting contact between people and vectors is the…",FALSE,0,NA,2021-12-06 15:51:38,FALSE,NA,"1467884447651487755",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hammed0101",4,TRUE,FALSE,NA,NA
"RT @CNBCTV18Live: New York City will implement a sweeping #vaccine mandate for all private employers, with effect from December 27 https://…",FALSE,0,NA,2021-12-06 15:51:23,FALSE,NA,"1467884382098583553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shubhamrsurya",2,TRUE,FALSE,NA,NA
"In the absence of an effective #vaccine that protects humans from dengue,limiting contact between people and vector… https://t.co/mVxme95P29",FALSE,7,NA,2021-12-06 15:51:05,TRUE,NA,"1467884307133906949",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yangaza209",4,FALSE,FALSE,NA,NA
"#uspoli #covid19 #Vaccine FAILANX (sic) #DEFENSE by @kaltoons https://t.co/adGYA01jNA #maga #kag #tcot",FALSE,0,NA,2021-12-06 15:51:05,FALSE,NA,"1467884306722799616",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","otiose94",0,FALSE,FALSE,NA,NA
"RT @AmerMedicalAssn: All adults can -- and should -- get a #COVID19 #vaccine booster shot. Here's what you need to know for your patients.…",FALSE,0,NA,2021-12-06 15:50:24,FALSE,NA,"1467884135897251840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mamita_carmen",348,TRUE,FALSE,NA,NA
"BREAKING: NYC will institute a first-in-the-country #vaccine mandate for all private-sector #employers this month t… https://t.co/WndwTtZB8C",FALSE,0,NA,2021-12-06 15:50:06,TRUE,NA,"1467884059401592832",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","engagevotersus",0,FALSE,FALSE,NA,NA
"@celliottability ""There is no #vaccine authorized for the prevention of #Covid_19 in Canada.""

They knew about this… https://t.co/0Ij0k7Gjcl",FALSE,0,"celliottability",2021-12-06 15:50:02,TRUE,"1467876105440927744","1467884045191335946","821699497","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JoeC4281",0,FALSE,FALSE,NA,NA
"South Africa is gonna fucking BURN like never before if a vaccine mandate comes out. Stock up now on food, alcohol… https://t.co/6VHF8KLd72",FALSE,0,NA,2021-12-06 15:49:10,TRUE,NA,"1467883824646434817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DbnCrypto",0,FALSE,FALSE,NA,NA
"RT @Ruptly: Hundreds of protesters flooded the streets of #Belfast this Saturday, as the Northern Irish government introduces #vaccine pass…",FALSE,0,NA,2021-12-06 15:49:10,FALSE,NA,"1467883824507928583",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lewkingonthebri",13,TRUE,FALSE,NA,NA
"Podcast alert! Attorney James Keaney discusses the status of #legalchallenges to the three federal #COVID19 vaccine… https://t.co/08kBmmDD3A",FALSE,0,NA,2021-12-06 15:49:02,TRUE,NA,"1467883793348497421",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","SandbergPhoenix",0,FALSE,FALSE,NA,NA
"RT @DAnon1717: Just because YOU don’t know about #adversereactions from the #vaccine, doesn’t mean they don’t exist. They definitely do, bu…",FALSE,0,NA,2021-12-06 15:48:11,FALSE,NA,"1467883576834334730",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BrianJustus10",1,TRUE,FALSE,NA,NA
"Here’s some important information. @nataliegwinters @JKash000 @N76247476Man #VaccineSideEffects #vaccine… https://t.co/qsgdlfQLUL",FALSE,0,NA,2021-12-06 15:47:59,TRUE,NA,"1467883526284533765",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NPC92846601",0,FALSE,FALSE,NA,NA
"@DianaRuggOnTV Fully #vaccinated ASAP - second shot Apr. 13; #booster ASAP on Sept. 13; #flu #vaccine ASAP early Oc… https://t.co/ImBZ0YfR3l",FALSE,1,"DianaRuggOnTV",2021-12-06 15:47:43,TRUE,"1467882208736202752","1467883460274569217","35530079","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MaggioMatt",0,FALSE,FALSE,NA,NA
"#Vaccine resistance explained: politics. Drive Biden's body count higher than 45's and the #1 reason he lost goes a… https://t.co/Lhywy0Zc16",FALSE,0,NA,2021-12-06 15:47:10,TRUE,NA,"1467883319731834884",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","qphotonyc",0,FALSE,FALSE,NA,NA
"RT @UNICEF_UZB: A new #COVID19vaccine touchdown 🛬 

301,860 doses of Pfizer-BionNTech #vaccine delivered to Uzbekistan🇺🇿 through #COVAX! Po…",FALSE,0,NA,2021-12-06 15:46:57,FALSE,NA,"1467883266841751558",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeoffreyIjumba",4,TRUE,FALSE,NA,NA
"RT @OrangeCoFL: Here is the schedule for free COVID-19 Vaccinations in Orange County. 
💉 Pfizer, Moderna, J&amp;J available 
💉 Flu shots availa…",FALSE,0,NA,2021-12-06 15:46:51,FALSE,NA,"1467883240535072776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TIMarkham",4,TRUE,FALSE,NA,NA
"A seven year old had a stroke after the #vaccine This is so sad",FALSE,0,NA,2021-12-06 15:46:40,FALSE,NA,"1467883194502373378",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ReneeGiraldy",0,FALSE,FALSE,NA,NA
"Nothing wrong with that,doctor specializing in radiology:
Diagnose &amp; treat disease &amp; injury,using medical imaging t… https://t.co/32wJBAxdtr",FALSE,0,NA,2021-12-06 15:46:03,TRUE,NA,"1467883041251069958",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PanAfricology",0,FALSE,FALSE,NA,NA
"RT @AmerMedicalAssn: All adults can -- and should -- get a #COVID19 #vaccine booster shot. Here's what you need to know for your patients.…",FALSE,0,NA,2021-12-06 15:45:32,FALSE,NA,"1467882910325764099",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MazorMarya",348,TRUE,FALSE,NA,NA
"RT @gianlucac1: @CrossWordsCW going on air on Omicron

on wednensday @ 6pm

out in the evening

@ThManfredi, me and  some guests

#Epi
#Imm…",FALSE,0,NA,2021-12-06 15:45:15,FALSE,NA,"1467882840612392960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AZannaman",4,TRUE,FALSE,NA,NA
"RT @ThePoisonIvyM: No Jab No Food Mandates Land Quietly in Canada - Vision Times #vaccine #jab #canada  https://t.co/MMwVO1mVUw",FALSE,0,NA,2021-12-06 15:45:04,FALSE,NA,"1467882792348532745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SPandproudofit",2,TRUE,FALSE,NA,NA
"RT @BostonReview: Critiques of #vaccine mandates continue a neoliberal tradition of idolizing private choice over the public good. But they…",FALSE,0,NA,2021-12-06 15:45:01,FALSE,NA,"1467882781569134593",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","BostonReview",9,TRUE,FALSE,NA,NA
"Doubt it will be sorted any quicker.... #unvaccinated people can't apply. If the #vaccine works then why are people… https://t.co/ZcH9xAfftx",FALSE,1,NA,2021-12-06 15:44:45,TRUE,NA,"1467882713994694657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Millerite12",0,FALSE,FALSE,NA,NA
"So @MTNza has donated R25mil towards #vaccine procurement for #Africa &amp; adopting #VaccineMandate  for the group. Ar… https://t.co/q1L58omNWF",FALSE,0,NA,2021-12-06 15:44:44,TRUE,NA,"1467882708940595200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThembaXimba",0,FALSE,FALSE,NA,NA
"The media and government now spewing the propaganda that blood clots and  hart attacks are because of winter or… https://t.co/MklxUjJncs",FALSE,2,NA,2021-12-06 15:44:31,TRUE,NA,"1467882653999378433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CounterBalanceT",0,FALSE,FALSE,NA,NA
"What We’re Reading: Early #Omicron Data; Average Young Adult Overweight; #Vaccine Discrimination Risks… https://t.co/6YuluLeDob",FALSE,0,NA,2021-12-06 15:43:51,TRUE,NA,"1467882485967200260",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","AJMC_Journal",0,FALSE,FALSE,NA,NA
"#Covid #vaccine: New York City imposes shot #mandate for all private sector #employers. #getVaccinated #nyc  https://t.co/dY4vZi8PQ4",FALSE,0,NA,2021-12-06 15:43:44,FALSE,NA,"1467882457634680842",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rhs718",0,FALSE,FALSE,NA,NA
"RT @SpotlightNSP: The number includes #vaccine doses lost during the unrest in July 2021. @CovidSupportSA @saCOVID19mc @CovidCoalition @Rur…",FALSE,0,NA,2021-12-06 15:43:39,FALSE,NA,"1467882435232866307",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rene_sparks",2,TRUE,FALSE,NA,NA
"RT @SpotlightNSP: The @HealthZA in response to a parliamentary question says since 17 May, 274 312 #vaccine doses were lost due to avoidabl…",FALSE,0,NA,2021-12-06 15:43:37,FALSE,NA,"1467882428513628171",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rene_sparks",3,TRUE,FALSE,NA,NA
"RT @afbeckmd: Clear reminder that #COVID19 is far from over. All regional counties with R&gt;1 and incidence rates that are rising quickly. Nu…",FALSE,0,NA,2021-12-06 15:43:36,FALSE,NA,"1467882425002954760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","STangGirdwood",1,TRUE,FALSE,NA,NA
"RT @OffGuardian0: The Greek gov't care's SO MUCH about protecting the elderly that they are docking their pensions if they don't get the #v…",FALSE,0,NA,2021-12-06 15:43:17,FALSE,NA,"1467882344749146116",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GalwayDetective",37,TRUE,FALSE,NA,NA
"➡️More than 85% eligible population inoculated with first dose of #COVID19 #vaccine.

➡️India’s cumulative… https://t.co/SRZMhpxUTs",FALSE,0,NA,2021-12-06 15:43:12,TRUE,NA,"1467882323257401345",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DDOdiaNews",0,FALSE,FALSE,NA,NA
"RT @OrangeCoFL: Here is the schedule for free COVID-19 Vaccinations in Orange County. 
💉 Pfizer, Moderna, J&amp;J available 
💉 Flu shots availa…",FALSE,0,NA,2021-12-06 15:42:58,FALSE,NA,"1467882265401339905",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MostCyber",4,TRUE,FALSE,NA,NA
"#MarcusLamb death highlights #Christian media's #vaccine problem #SmartNews  https://t.co/SsMAKOjgeS",FALSE,0,NA,2021-12-06 15:42:48,FALSE,NA,"1467882221218385927",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarijuanaName",0,FALSE,FALSE,NA,NA
"A man who tested positive for #Omicron variant says 15 of his friends who joined him at a New York anime convention… https://t.co/kZ6OBaCDtZ",FALSE,0,NA,2021-12-06 15:42:45,TRUE,NA,"1467882212280340480",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NomadNewzjunkie",0,FALSE,FALSE,NA,NA
"RT @Ruptly: Hundreds of protesters flooded the streets of #Belfast this Saturday, as the Northern Irish government introduces #vaccine pass…",FALSE,0,NA,2021-12-06 15:42:44,FALSE,NA,"1467882205775077383",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sKyKing_AKINCI",13,TRUE,FALSE,NA,NA
"RT @SmartAssJen: My vaccine registration, via @cvspharmacy, asked for “sex assigned at birth”. As far as I can tell sex is irrelevant to th…",FALSE,0,NA,2021-12-06 15:42:04,FALSE,NA,"1467882037105152001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BdonGreen",63,TRUE,FALSE,NA,NA
"RT @UAE_Forsan: The #Covid19 #Vaccine Latest Updates in the #UAE 
#ChoosetoVaccinate
#TogetherWeRecover
#اللقاح_طريقنا_للتعافي https://t.co…",FALSE,0,NA,2021-12-06 15:41:59,FALSE,NA,"1467882016758812672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Romaithy10",4,TRUE,FALSE,NA,NA
"RT @joyb37: It is most important to prevent any further mutation #World developed Countries should distribute the #COVID19 #vaccine to the…",FALSE,0,NA,2021-12-06 15:41:23,FALSE,NA,"1467881864287371265",NA,"<a href=""http://naattuvartha.byethost33.com"" rel=""nofollow"">Naattuvartha</a>","viralvideovlogs",2,TRUE,FALSE,NA,NA
"RT @csgazette: New York City employers will have to mandate COVID-19 vaccinations for their workers under new rules announced Monday by May…",FALSE,0,NA,2021-12-06 15:41:22,FALSE,NA,"1467881861816799233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","libertybelle_co",1,TRUE,FALSE,NA,NA
"RT @joyb37: It is most important to prevent any further mutation #World developed Countries should distribute the #COVID19 #vaccine to the…",FALSE,0,NA,2021-12-06 15:41:22,FALSE,NA,"1467881860105596937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joyb37",2,TRUE,FALSE,NA,NA
"#vaccine mandate⛔️
             stupid #deblazio! https://t.co/mzleeH5Qji",FALSE,0,NA,2021-12-06 15:41:19,FALSE,NA,"1467881851079442437",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","avibebert",0,FALSE,FALSE,NA,NA
"RT @legionxgroup: 🚨#AustraliaHasFallen🚨 (Christine Anderson / EU-Parliament Member #Expose #NWO AGENDA) #ConspiracyTheories #corruption #De…",FALSE,0,NA,2021-12-06 15:41:04,FALSE,NA,"1467881787191873547",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Katmrs45",89,TRUE,FALSE,NA,NA
"#COVID19Vaccine Sign-Ups Available for Primary &amp; #BoosterDoses at GLCP!

#Moderna, #Pfizer, &amp; #Janssen are at the… https://t.co/H3DGagBiwI",FALSE,0,NA,2021-12-06 15:41:04,TRUE,NA,"1467881785354772493",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","GrassLakeRx",0,FALSE,FALSE,NA,NA
"RT @OrangeCoFL: Here is the schedule for free COVID-19 Vaccinations in Orange County. 
💉 Pfizer, Moderna, J&amp;J available 
💉 Flu shots availa…",FALSE,0,NA,2021-12-06 15:41:03,FALSE,NA,"1467881783639392257",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrCSWilliam",4,TRUE,FALSE,NA,NA
"#Malaria 🦟 and parasitic diseases 🦠 #vaccine 💉 #Mosquirix has demonstrated about 50% effectiveness in trials 🔬 but… https://t.co/hb8PbUnQIX",FALSE,1,NA,2021-12-06 15:41:00,TRUE,NA,"1467881768585863169",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","paffairsafrica",0,FALSE,FALSE,NA,NA
"RT @AmerMedicalAssn: All adults can -- and should -- get a #COVID19 #vaccine booster shot. Here's what you need to know for your patients.…",FALSE,0,NA,2021-12-06 15:40:53,FALSE,NA,"1467881741989953537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","86caron",348,TRUE,FALSE,NA,NA
"I was pissed about #vaccine mandates. So to get around it, I got vaccinated. Now your mandate no longer applies to me. Take that 'merica 🤔😒",FALSE,0,NA,2021-12-06 15:40:45,FALSE,NA,"1467881705172262912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MrBarryDawson",0,FALSE,FALSE,NA,NA
"RT @joyb37: Requesting #India to complete full #vaccine of #COVID19 &amp; please strictly maintain the guidelines of @MoHFW_INDIA on #Covid 🙏",FALSE,0,NA,2021-12-06 15:40:28,FALSE,NA,"1467881634322165767",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joyb37",1,TRUE,FALSE,NA,NA
"Here is the schedule for free COVID-19 Vaccinations in Orange County. 
💉 Pfizer, Moderna, J&amp;J available 
💉 Flu shot… https://t.co/1M2p1jYzWR",FALSE,4,NA,2021-12-06 15:40:02,TRUE,NA,"1467881526717259781",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","OrangeCoFL",4,FALSE,FALSE,NA,NA
"@DianaRuggOnTV Meanwhile, my nightmare that scared me silly was the chance that my soulmate might end up suffering… https://t.co/grC9BfIsdU",FALSE,1,"DianaRuggOnTV",2021-12-06 15:38:33,TRUE,"1467879411462688772","1467881153155719176","35530079","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MaggioMatt",0,FALSE,FALSE,NA,NA
"RT @AmerMedicalAssn: All adults can -- and should -- get a #COVID19 #vaccine booster shot. Here's what you need to know for your patients.…",FALSE,0,NA,2021-12-06 15:38:31,FALSE,NA,"1467881145035628545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JudithStatnick",348,TRUE,FALSE,NA,NA
"RT @IWithles: https://t.co/jc9SPRk8Bz full video on YouTube... Debunking Conspiracy Theories around #covid19 #itstartswithyou #tiktok #yout…",FALSE,0,NA,2021-12-06 15:38:17,FALSE,NA,"1467881085073866759",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lesegokgolane",1,TRUE,FALSE,NA,NA
"RT @AngelaCahill17: Are you a covid denier or anti vax? Get on this quick.  Get your vax cert but remove the vaccine safely #antivaxxers #C…",FALSE,0,NA,2021-12-06 15:38:08,FALSE,NA,"1467881046758899716",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Iceman_cometh1",6,TRUE,FALSE,NA,NA
"RT @AmerMedicalAssn: All adults can -- and should -- get a #COVID19 #vaccine booster shot. Here's what you need to know for your patients.…",FALSE,0,NA,2021-12-06 15:37:29,FALSE,NA,"1467880884716064784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BBurch93",348,TRUE,FALSE,NA,NA
"RT @Avalon777A: The biggest LIARS &amp; CIMINALS AROUND 

#Pfizer &amp; #albertbourla 

tell others who spread "" #misinformation "" on #COVID19 are…",FALSE,0,NA,2021-12-06 15:37:29,FALSE,NA,"1467880884409974784",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","drou_bre",9,TRUE,FALSE,NA,NA
"RT @AmerMedicalAssn: All adults can -- and should -- get a #COVID19 #vaccine booster shot. Here's what you need to know for your patients.…",FALSE,0,NA,2021-12-06 15:37:15,FALSE,NA,"1467880825383313417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AshleyTwelve",348,TRUE,FALSE,NA,NA
"RT @Rishi_IHA: Jan 2021-Ham BJP ka vaccine nahi lagwayenge it is not safe.
Apr 2021-Vaccine bahar kyun becha India
Aug21- Pfizer ko allow k…",FALSE,0,NA,2021-12-06 15:37:11,FALSE,NA,"1467880808681672712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thebrajeshs",4,TRUE,FALSE,NA,NA
"Go boosters! Check out this report documenting the big jump in neutralizing antibodies after a booster #vaccine in… https://t.co/WWzcaFGuas",FALSE,1,NA,2021-12-06 15:36:41,TRUE,NA,"1467880683527761927",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UofU_Anes_Chair",0,FALSE,FALSE,NA,NA
